text,label
Axis Bank: INR 7716 spent on your Card XX22438 at 94832 on Modi. Available limit: INR 2285.,0
Mom: Please bring Aayush from the market,0
Vi: Special offer! 100GB at INR 304/month. Activate now: http://vi-offer7314035496.com,1
FREE 10GB data for Airtel users! Claim now: http://free-data208.in,1
Myntra: Your return for order 483099 has been processed. Refund INR Ganesan-Dave initiated.,0
"Swiggy: Order from 740480 delivered. Enjoy your meal! Bill amount: INR Palla, Sarna and Murty",0
"Flipkart: Your order 683614 is out for delivery. Track: https://flipkart.com/track/Keer, Goda and Gala",0
Aadhaar Card blocked! Verify immediately: http://aadhaar-verify753.com,1
Airtel: Your plan will renew in 2 days. Current plan: 1GB/day at INR 977. Data balance: 461GB,0
Vi: Your recharge of INR 5GB/day for 542 is successful. Balance: INR 211,0
Airtel: Your plan will renew in 2 days. Current plan: 1GB/day at INR 910. Data balance: 210GB,0
INR 1833 debited from HDFC Bank A/C XX27982 on 23504. Avl Bal INR Mannan. -HDFC Bank,0
TATA Power: Bill for April is INR 1111. Due: 2025-09-13. Pay via UPI: 8591523002@ok7756009839,0
TATA Power: Bill for October is INR 1525. Due: 2025-09-27. Pay via UPI: 7674002685@ok8426537246,0
Vi: Your recharge of INR 4GB/day for 899 is successful. Balance: INR 490,0
EPFO: Pension contribution of INR 17845 received for April. Total balance: INR 420640,0
URGENT: Your electricity connection will be disconnected in 2 hours. Pay now: http://quick-bill626.in,1
Gaurika: Doctor appointment confirmed for Narasaraopet at 9,0
TATA Power: Bill for August is INR 2572. Due: 2025-09-25. Pay via UPI: 7964668668@ok7704361013,0
Your PNB account XX6181 has balance of INR 34271 as on 39196.,0
Electricity bill refund of INR 227 approved! Claim now: http://refund-powerMadurai.in,1
Myntra: Your return for order 533446 has been processed. Refund INR Wable Group initiated.,0
Get rich quick! Earn ₹7849831186 daily from home. Call Durg,1
BSES: Your electricity bill for April is INR 1793. Due date: 2025-09-09. Pay online: https://bsesdelhi.com,0
Your ICICI Bank KYC will expire in 24 hours. Update here: http://kyc-update852.com,1
URGENT: Your electricity connection will be disconnected in 2 hours. Pay now: http://quick-bill194.in,1
Income Tax Dept: Your refund of INR 5560 has been processed. Will be credited in 3-5 days.,0
INR 7728 debited from HDFC Bank A/C XX37700 on 76307. Avl Bal INR Virk. -HDFC Bank,0
Swiggy: Order from 619210 delivered. Enjoy your meal! Bill amount: INR Sarkar-Majumdar,0
BSNL: Bill of INR 3GB/day due on 908. Pay to avoid service disruption.,0
Get rich quick! Earn ₹8822777731 daily from home. Call Kishanganj,1
WINNER! You got ₹HDFC cashback in your 975 Bank account. Claim now: http://bank-reward5922.in,1
Flipkart Big Billion Days! Get 90% OFF on all products: http://flipkart-sale306.com,1
Aadhaar: Your update request 6837 has been approved.,0
Jio: Main balance INR 2GB/day. Data balance 837GB. Active plans: 383,0
HDFC Bank: Unusual login detected from new device. Secure your account: http://verify-bank769.com,1
Aadhaar Card blocked! Verify immediately: http://aadhaar-verify102.com,1
EPFO: Pension contribution of INR 5482 received for March. Total balance: INR 382383,0
Myntra: Your return for order 987840 has been processed. Refund INR Dar Inc initiated.,0
Your SBI account XX1930 has been debited with INR 42333. Avl bal: INR 3023. -State Bank of India,0
Your debit card XXSBI has been blocked. Call immediately: 952 to reactivate.,1
TATA Power: Bill for June is INR 707. Due: 2025-09-20. Pay via UPI: 7200714383@ok7717313610,0
Income Tax: You have pending refund of INR 122. Claim now: http://tax-refund687.in,1
Aadhaar: Your update request 9809 has been approved.,0
BSNL: Bill of INR 3GB/day due on 601. Pay to avoid service disruption.,0
Your Amazon order #589026 has been delivered. Rate your experience: https://amazon.in,0
Get 50% discount on your 538 electricity bill! Pay only INR Anantapuram. Limited time: http://bill-discount282.com,1
ICICI Bank: Unusual login detected from new device. Secure your account: http://verify-bank255.com,1
Your SBI account XX6703 has been debited with INR 14806. Avl bal: INR 77619. -State Bank of India,0
Zansi: Can you send me the notes for yesterday's class?,0
EPFO: Pension contribution of INR 2751 received for June. Total balance: INR 279482,0
UPI of INR 7285 to 24048 from A/C XX42714 successful. Ref No. Sunder - Yes Bank,0
Flipkart: Your order 351995 is out for delivery. Track: https://flipkart.com/track/Bal-Srinivasan,0
Flipkart: Your order 619526 is out for delivery. Track: https://flipkart.com/track/Shan Ltd,0
Vi: Special offer! 100GB at INR 938/month. Activate now: http://vi-offer9219802208.com,1
Vi: Special offer! 100GB at INR 523/month. Activate now: http://vi-offer7497524188.com,1
"Hey, the party is at Ekani at Sambhal PM. Don't be late!",0
UPI of INR 2434 to 10481 from A/C XX36053 successful. Ref No. Mall - Yes Bank,0
Single women in 7285254810 waiting to meet you! Call Asansol,1
Kotak Mahindra Bank: OTP 9686 for transaction of INR 41471 at 5901. Do not share with anyone.,0
Income Tax Dept: Your refund of INR 15661 has been processed. Will be credited in 3-5 days.,0
Single women in 9211670780 waiting to meet you! Call Pune,1
Your SBI account XX2438 has been debited with INR 44868. Avl bal: INR 41220. -State Bank of India,0
INR 3944 debited from HDFC Bank A/C XX23891 on 90831. Avl Bal INR Oak. -HDFC Bank,0
FREE 10GB data for Airtel users! Claim now: http://free-data516.in,1
MSEDCL: Bill amount INR February for 834. Pay at https://mahadiscom.in by 2025-09-23,0
Aadhaar: Your update request 14940 has been approved.,0
UPI of INR 2710 to 24611 from A/C XX97079 successful. Ref No. Bhatti - Yes Bank,0
Harish: Doctor appointment confirmed for Siliguri at 2,0
BSES: Your electricity bill for February is INR 3477. Due date: 2025-09-26. Pay online: https://bsesdelhi.com,0
UPI of INR 3492 to 14768 from A/C XX21495 successful. Ref No. Dada - Yes Bank,0
Faraj: Can you send me the notes for yesterday's class?,0
"Flipkart: Your order 926874 is out for delivery. Track: https://flipkart.com/track/Suri, Tak and Gill",0
UPPCL: Electricity bill for August is INR 917. Pay by 2025-09-26 to avoid disconnection.,0
Amazon: You won iPhone 15! Claim now: http://amazon-gift373.in,1
Vi: Your recharge of INR 3GB/day for 291 is successful. Balance: INR 242,0
Get 50% discount on your 446 electricity bill! Pay only INR Fatehpur. Limited time: http://bill-discount617.com,1
Income Tax Dept: Your refund of INR 12242 has been processed. Will be credited in 3-5 days.,0
Flipkart: Your order 825498 is out for delivery. Track: https://flipkart.com/track/Soni-Mallick,0
Aadhaar: Your update request 1876 has been approved.,0
Single women in 8152869566 waiting to meet you! Call Hubli–Dharwad,1
Income Tax Dept: Your refund of INR 4629 has been processed. Will be credited in 3-5 days.,0
Flipkart Big Billion Days! Get 90% OFF on all products: http://flipkart-sale564.com,1
UPI of INR 2320 to 15825 from A/C XX16225 successful. Ref No. Sundaram - Yes Bank,0
Your ICICI Bank KYC will expire in 24 hours. Update here: http://kyc-update995.com,1
"Myntra: Your return for order 729571 has been processed. Refund INR Mahajan, Chahal and Goda initiated.",0
Vivaan: Can you send me the notes for yesterday's class?,0
MSEDCL: Bill amount INR July for 3471. Pay at https://mahadiscom.in by 2025-09-22,0
Aadhaar: Your update request 14460 has been approved.,0
"Swiggy: Order from 586957 delivered. Enjoy your meal! Bill amount: INR Tank, Varghese and Khosla",0
Amazon: You won iPhone 15! Claim now: http://amazon-gift763.in,1
"Hey, the party is at Jatin at Maheshtala PM. Don't be late!",0
BSES: Your electricity bill for July is INR 2158. Due date: 2025-09-18. Pay online: https://bsesdelhi.com,0
Airtel: Your plan will renew in 2 days. Current plan: 2GB/day at INR 544. Data balance: 304GB,0
Axis Bank: INR 9142 spent on your Card XX6666 at 15379 on Doshi. Available limit: INR 4861.,0
Myntra: Exclusive 70% discount for you only! Shop now: http://myntra-fashion879.in,1
BSNL: Bill of INR 2GB/day due on 596. Pay to avoid service disruption.,0
Thank you for using your ICICI Bank Debit Card XX1791 for INR 15127 at 60101. Avl Bal INR Ratti.,0
Hi beautiful! I saw your profile. Want to chat? Reply YES to 7463499049,1
Adani Electricity: Your bill of INR July for 4133 is generated. Due date: 2025-09-18.,0
Airtel: Your plan will renew in 2 days. Current plan: 3GB/day at INR 453. Data balance: 278GB,0
Kotak Mahindra Bank: OTP 4738 for transaction of INR 7359 at 58431. Do not share with anyone.,0
Henry: Doctor appointment confirmed for Bhind at 6,0
Myntra: Your return for order 481732 has been processed. Refund INR Doshi-Lanka initiated.,0
EPFO: Pension contribution of INR 19085 received for September. Total balance: INR 425124,0
Your PNB account XX5791 has balance of INR 36132 as on 20128.,0
Myntra: Exclusive 70% discount for you only! Shop now: http://myntra-fashion470.in,1
Mom: Please bring Frado from the market,0
BSES: Your electricity bill for December is INR 4462. Due date: 2025-09-11. Pay online: https://bsesdelhi.com,0
Flipkart: Your order 344102 is out for delivery. Track: https://flipkart.com/track/Mahajan-Apte,0
INR 6575 debited from HDFC Bank A/C XX23604 on 43959. Avl Bal INR Purohit. -HDFC Bank,0
Flipkart: Your order 885577 is out for delivery. Track: https://flipkart.com/track/Loyal-Sarma,0
Swiggy: Order from 169623 delivered. Enjoy your meal! Bill amount: INR Wagle Ltd,0
Flipkart Big Billion Days! Get 90% OFF on all products: http://flipkart-sale119.com,1
Jio: Main balance INR 3GB/day. Data balance 927GB. Active plans: 411,0
PMO India: You are selected for ₹650 grant. Call 508,1
WINNER! You got ₹ICICI cashback in your 970 Bank account. Claim now: http://bank-reward6276.in,1
Axis Bank: INR 3711 spent on your Card XX42599 at 61677 on Kapadia. Available limit: INR 9618.,0
Tanmayi: Can you send me the notes for yesterday's class?,0
"Myntra: Your return for order 808441 has been processed. Refund INR Bhasin, Tandon and Natt initiated.",0
Adani Electricity: Your bill of INR May for 922 is generated. Due date: 2025-09-25.,0
BSES: Your electricity bill for January is INR 4655. Due date: 2025-09-20. Pay online: https://bsesdelhi.com,0
Aadhaar: Your update request 8299 has been approved.,0
Vi: Your recharge of INR 5GB/day for 649 is successful. Balance: INR 292,0
Amazon: You won iPhone 15! Claim now: http://amazon-gift607.in,1
Hi beautiful! I saw your profile. Want to chat? Reply YES to 8535156768,1
Jio: You won 1 year free subscription! Call 212 to claim.,1
Aadhaar: Your update request 3970 has been approved.,0
Airtel: Your plan will renew in 2 days. Current plan: 4GB/day at INR 520. Data balance: 188GB,0
Passport Seva: Your appointment is confirmed for 3759 at February,0
Your Amazon order #752148 has been delivered. Rate your experience: https://amazon.in,0
BSES: Your electricity bill for December is INR 693. Due date: 2025-09-03. Pay online: https://bsesdelhi.com,0
MSEDCL: Bill amount INR July for 1938. Pay at https://mahadiscom.in by 2025-09-01,0
Vi: Your recharge of INR 5GB/day for 599 is successful. Balance: INR 398,0
Jio: You won 1 year free subscription! Call 912 to claim.,1
Income Tax: You have pending refund of INR 430. Claim now: http://tax-refund971.in,1
Your SBI account XX3726 has been debited with INR 25270. Avl bal: INR 72082. -State Bank of India,0
Vi: Your recharge of INR 1GB/day for 906 is successful. Balance: INR 104,0
WINNER! You got ₹Axis cashback in your 603 Bank account. Claim now: http://bank-reward1874.in,1
Flipkart Big Billion Days! Get 90% OFF on all products: http://flipkart-sale455.com,1
EPFO: Pension contribution of INR 9918 received for November. Total balance: INR 367545,0
Airtel: Your plan will renew in 2 days. Current plan: 3GB/day at INR 855. Data balance: 249GB,0
BSES: Your electricity bill for July is INR 1524. Due date: 2025-09-26. Pay online: https://bsesdelhi.com,0
"Myntra: Your return for order 287992 has been processed. Refund INR Kannan, Mutti and Kari initiated.",0
Get rich quick! Earn ₹7669819446 daily from home. Call Tadipatri,1
Myntra: Your return for order 573607 has been processed. Refund INR Wali-Chawla initiated.,0
Your PNB account XX9051 has balance of INR 37341 as on 38059.,0
Airtel: Your plan will renew in 2 days. Current plan: 1GB/day at INR 574. Data balance: 249GB,0
HDFC Bank: Unusual login detected from new device. Secure your account: http://verify-bank543.com,1
EPFO: Pension contribution of INR 17945 received for November. Total balance: INR 151139,0
Flipkart Big Billion Days! Get 90% OFF on all products: http://flipkart-sale489.com,1
"Hi Garima, are we meeting today at Kirari Suleman Nagar?",0
Mom: Please bring Kritika from the market,0
Adani Electricity: Your bill of INR March for 2176 is generated. Due date: 2025-09-07.,0
Income Tax: You have pending refund of INR 648. Claim now: http://tax-refund825.in,1
Your meter will be removed today due to non-payment. Call 566 immediately.,1
Adani Electricity: Your bill of INR February for 3402 is generated. Due date: 2025-09-23.,0
Jio: You won 1 year free subscription! Call 789 to claim.,1
Flipkart: Your order 417598 is out for delivery. Track: https://flipkart.com/track/Goyal Ltd,0
PMO India: You are selected for ₹504 grant. Call 459,1
Jio: Main balance INR 1GB/day. Data balance 457GB. Active plans: 193,0
Thank you for using your ICICI Bank Debit Card XX3263 for INR 29700 at 79503. Avl Bal INR Purohit.,0
PMO India: You are selected for ₹667 grant. Call 246,1
Hi beautiful! I saw your profile. Want to chat? Reply YES to 9128447706,1
Aadhaar: Your update request 19836 has been approved.,0
Your PNB account XX1484 has balance of INR 43083 as on 67811.,0
"Flipkart: Your order 556853 is out for delivery. Track: https://flipkart.com/track/Choudhry, Sekhon and Gulati",0
Your PNB account XX5500 has balance of INR 11411 as on 28462.,0
"Hi Chanchal, are we meeting today at Darbhanga?",0
Single women in 7207423079 waiting to meet you! Call Alappuzha,1
Hi beautiful! I saw your profile. Want to chat? Reply YES to 8404769179,1
Passport Seva: Your appointment is confirmed for 9620 at September,0
EPFO: Pension contribution of INR 19604 received for September. Total balance: INR 422630,0
Your SBI account XX5158 has been debited with INR 34923. Avl bal: INR 23173. -State Bank of India,0
Your meter will be removed today due to non-payment. Call 768 immediately.,1
Airtel: Your plan will renew in 2 days. Current plan: 1GB/day at INR 296. Data balance: 293GB,0
Swiggy: Order from 257859 delivered. Enjoy your meal! Bill amount: INR Wali Ltd,0
Kotak Mahindra Bank: OTP 3050 for transaction of INR 295 at 66463. Do not share with anyone.,0
BSNL: Bill of INR 1GB/day due on 649. Pay to avoid service disruption.,0
"Flipkart: Your order 845103 is out for delivery. Track: https://flipkart.com/track/Kohli, Hora and Sampath",0
Vi: Your recharge of INR 5GB/day for 460 is successful. Balance: INR 439,0
ICICI Bank: Unusual login detected from new device. Secure your account: http://verify-bank278.com,1
